GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Total,Margin of Error; Total
1500000US060371397031,060371397031,"Block Group 1, Census Tract 1397.03, Los Angeles County, California",1033,17
1500000US060371398011,060371398011,"Block Group 1, Census Tract 1398.01, Los Angeles County, California",1353,18
1500000US060371398021,060371398021,"Block Group 1, Census Tract 1398.02, Los Angeles County, California",1416,15
1500000US060371411011,060371411011,"Block Group 1, Census Tract 1411.01, Los Angeles County, California",861,138
1500000US060371411012,060371411012,"Block Group 2, Census Tract 1411.01, Los Angeles County, California",1609,137
1500000US060371411021,060371411021,"Block Group 1, Census Tract 1411.02, Los Angeles County, California",520,92
1500000US060371411022,060371411022,"Block Group 2, Census Tract 1411.02, Los Angeles County, California",935,92
1500000US060371412011,060371412011,"Block Group 1, Census Tract 1412.01, Los Angeles County, California",838,122
1500000US060371412012,060371412012,"Block Group 2, Census Tract 1412.01, Los Angeles County, California",898,96
1500000US060371412013,060371412013,"Block Group 3, Census Tract 1412.01, Los Angeles County, California",359,83
1500000US060371412021,060371412021,"Block Group 1, Census Tract 1412.02, Los Angeles County, California",265,72
1500000US060371412022,060371412022,"Block Group 2, Census Tract 1412.02, Los Angeles County, California",793,90
1500000US060371412023,060371412023,"Block Group 3, Census Tract 1412.02, Los Angeles County, California",463,80
1500000US060371413021,060371413021,"Block Group 1, Census Tract 1413.02, Los Angeles County, California",909,212
1500000US060371413022,060371413022,"Block Group 2, Census Tract 1413.02, Los Angeles County, California",541,109
1500000US060371413023,060371413023,"Block Group 3, Census Tract 1413.02, Los Angeles County, California",1660,228
1500000US060371413031,060371413031,"Block Group 1, Census Tract 1413.03, Los Angeles County, California",1820,24
1500000US060371413041,060371413041,"Block Group 1, Census Tract 1413.04, Los Angeles County, California",1025,100
1500000US060371413042,060371413042,"Block Group 2, Census Tract 1413.04, Los Angeles County, California",531,89
1500000US060371414001,060371414001,"Block Group 1, Census Tract 1414, Los Angeles County, California",846,118
1500000US060371414002,060371414002,"Block Group 2, Census Tract 1414, Los Angeles County, California",372,80
1500000US060371414003,060371414003,"Block Group 3, Census Tract 1414, Los Angeles County, California",918,114
1500000US060371415001,060371415001,"Block Group 1, Census Tract 1415, Los Angeles County, California",1121,69
1500000US060371416001,060371416001,"Block Group 1, Census Tract 1416, Los Angeles County, California",833,99
1500000US060371416002,060371416002,"Block Group 2, Census Tract 1416, Los Angeles County, California",422,86
1500000US060371416003,060371416003,"Block Group 3, Census Tract 1416, Los Angeles County, California",500,77
1500000US060371417001,060371417001,"Block Group 1, Census Tract 1417, Los Angeles County, California",285,70
1500000US060371417002,060371417002,"Block Group 2, Census Tract 1417, Los Angeles County, California",816,89
1500000US060371417003,060371417003,"Block Group 3, Census Tract 1417, Los Angeles County, California",277,49
1500000US060371431001,060371431001,"Block Group 1, Census Tract 1431, Los Angeles County, California",464,146
1500000US060371431002,060371431002,"Block Group 2, Census Tract 1431, Los Angeles County, California",692,133
1500000US060371431003,060371431003,"Block Group 3, Census Tract 1431, Los Angeles County, California",1250,162
1500000US060371432001,060371432001,"Block Group 1, Census Tract 1432, Los Angeles County, California",943,122
1500000US060371432002,060371432002,"Block Group 2, Census Tract 1432, Los Angeles County, California",652,119
1500000US060371432003,060371432003,"Block Group 3, Census Tract 1432, Los Angeles County, California",601,110
1500000US060371433001,060371433001,"Block Group 1, Census Tract 1433, Los Angeles County, California",367,118
1500000US060371433002,060371433002,"Block Group 2, Census Tract 1433, Los Angeles County, California",1275,184
1500000US060371433003,060371433003,"Block Group 3, Census Tract 1433, Los Angeles County, California",618,126
1500000US060371433004,060371433004,"Block Group 4, Census Tract 1433, Los Angeles County, California",542,109
1500000US060371433005,060371433005,"Block Group 5, Census Tract 1433, Los Angeles County, California",593,108
1500000US060371434001,060371434001,"Block Group 1, Census Tract 1434, Los Angeles County, California",1106,175
1500000US060371434002,060371434002,"Block Group 2, Census Tract 1434, Los Angeles County, California",1107,169
1500000US060371434003,060371434003,"Block Group 3, Census Tract 1434, Los Angeles County, California",389,103
1500000US060371434004,060371434004,"Block Group 4, Census Tract 1434, Los Angeles County, California",658,123
1500000US060371435001,060371435001,"Block Group 1, Census Tract 1435, Los Angeles County, California",508,125
1500000US060371435002,060371435002,"Block Group 2, Census Tract 1435, Los Angeles County, California",637,114
1500000US060371435003,060371435003,"Block Group 3, Census Tract 1435, Los Angeles County, California",769,133
1500000US060371435004,060371435004,"Block Group 4, Census Tract 1435, Los Angeles County, California",533,107
1500000US060371436021,060371436021,"Block Group 1, Census Tract 1436.02, Los Angeles County, California",564,128
1500000US060371436022,060371436022,"Block Group 2, Census Tract 1436.02, Los Angeles County, California",762,113
1500000US060371436023,060371436023,"Block Group 3, Census Tract 1436.02, Los Angeles County, California",981,160
1500000US060371436031,060371436031,"Block Group 1, Census Tract 1436.03, Los Angeles County, California",1425,25
1500000US060371436041,060371436041,"Block Group 1, Census Tract 1436.04, Los Angeles County, California",817,106
1500000US060371436042,060371436042,"Block Group 2, Census Tract 1436.04, Los Angeles County, California",1426,117
1500000US060371437001,060371437001,"Block Group 1, Census Tract 1437, Los Angeles County, California",1257,111
1500000US060371437002,060371437002,"Block Group 2, Census Tract 1437, Los Angeles County, California",865,117
1500000US060371438001,060371438001,"Block Group 1, Census Tract 1438, Los Angeles County, California",571,150
1500000US060371438002,060371438002,"Block Group 2, Census Tract 1438, Los Angeles County, California",679,123
1500000US060371438003,060371438003,"Block Group 3, Census Tract 1438, Los Angeles County, California",768,144
1500000US060371438004,060371438004,"Block Group 4, Census Tract 1438, Los Angeles County, California",475,131
1500000US060371439011,060371439011,"Block Group 1, Census Tract 1439.01, Los Angeles County, California",1306,81
1500000US060371439012,060371439012,"Block Group 2, Census Tract 1439.01, Los Angeles County, California",416,74
1500000US060371439021,060371439021,"Block Group 1, Census Tract 1439.02, Los Angeles County, California",806,79
1500000US060371439022,060371439022,"Block Group 2, Census Tract 1439.02, Los Angeles County, California",568,76
1500000US060371810001,060371810001,"Block Group 1, Census Tract 1810, Los Angeles County, California",397,78
1500000US060371810002,060371810002,"Block Group 2, Census Tract 1810, Los Angeles County, California",409,108
1500000US060371810003,060371810003,"Block Group 3, Census Tract 1810, Los Angeles County, California",225,57
1500000US060371810004,060371810004,"Block Group 4, Census Tract 1810, Los Angeles County, California",443,96
1500000US060371810005,060371810005,"Block Group 5, Census Tract 1810, Los Angeles County, California",801,101
1500000US060371813001,060371813001,"Block Group 1, Census Tract 1813, Los Angeles County, California",416,71
1500000US060371813002,060371813002,"Block Group 2, Census Tract 1813, Los Angeles County, California",382,73
1500000US060371813003,060371813003,"Block Group 3, Census Tract 1813, Los Angeles County, California",605,78
1500000US060371814001,060371814001,"Block Group 1, Census Tract 1814, Los Angeles County, California",546,92
1500000US060371814002,060371814002,"Block Group 2, Census Tract 1814, Los Angeles County, California",355,74
1500000US060371814003,060371814003,"Block Group 3, Census Tract 1814, Los Angeles County, California",809,87
1500000US060371815001,060371815001,"Block Group 1, Census Tract 1815, Los Angeles County, California",465,84
1500000US060371815002,060371815002,"Block Group 2, Census Tract 1815, Los Angeles County, California",529,82
1500000US060371815003,060371815003,"Block Group 3, Census Tract 1815, Los Angeles County, California",425,77
1500000US060371816001,060371816001,"Block Group 1, Census Tract 1816, Los Angeles County, California",388,52
1500000US060371816002,060371816002,"Block Group 2, Census Tract 1816, Los Angeles County, California",680,53
1500000US060371831011,060371831011,"Block Group 1, Census Tract 1831.01, Los Angeles County, California",369,100
1500000US060371831012,060371831012,"Block Group 2, Census Tract 1831.01, Los Angeles County, California",521,108
1500000US060371831013,060371831013,"Block Group 3, Census Tract 1831.01, Los Angeles County, California",477,99
1500000US060371831031,060371831031,"Block Group 1, Census Tract 1831.03, Los Angeles County, California",782,99
1500000US060371831032,060371831032,"Block Group 2, Census Tract 1831.03, Los Angeles County, California",704,101
1500000US060371831041,060371831041,"Block Group 1, Census Tract 1831.04, Los Angeles County, California",806,18
1500000US060371832201,060371832201,"Block Group 1, Census Tract 1832.20, Los Angeles County, California",300,72
1500000US060371832202,060371832202,"Block Group 2, Census Tract 1832.20, Los Angeles County, California",407,87
1500000US060371832203,060371832203,"Block Group 3, Census Tract 1832.20, Los Angeles County, California",520,90
1500000US060371832211,060371832211,"Block Group 1, Census Tract 1832.21, Los Angeles County, California",281,54
1500000US060371832212,060371832212,"Block Group 2, Census Tract 1832.21, Los Angeles County, California",818,56
1500000US060371832221,060371832221,"Block Group 1, Census Tract 1832.22, Los Angeles County, California",284,64
1500000US060371832222,060371832222,"Block Group 2, Census Tract 1832.22, Los Angeles County, California",629,92
1500000US060371832223,060371832223,"Block Group 3, Census Tract 1832.22, Los Angeles County, California",468,77
1500000US060371833001,060371833001,"Block Group 1, Census Tract 1833, Los Angeles County, California",178,41
1500000US060371833002,060371833002,"Block Group 2, Census Tract 1833, Los Angeles County, California",447,65
1500000US060371833003,060371833003,"Block Group 3, Census Tract 1833, Los Angeles County, California",446,64
1500000US060371834011,060371834011,"Block Group 1, Census Tract 1834.01, Los Angeles County, California",519,54
1500000US060371834012,060371834012,"Block Group 2, Census Tract 1834.01, Los Angeles County, California",336,60
1500000US060371834021,060371834021,"Block Group 1, Census Tract 1834.02, Los Angeles County, California",443,64
1500000US060371834022,060371834022,"Block Group 2, Census Tract 1834.02, Los Angeles County, California",612,66
1500000US060371835101,060371835101,"Block Group 1, Census Tract 1835.10, Los Angeles County, California",126,37
1500000US060371835102,060371835102,"Block Group 2, Census Tract 1835.10, Los Angeles County, California",300,52
1500000US060371835103,060371835103,"Block Group 3, Census Tract 1835.10, Los Angeles County, California",380,63
1500000US060371835201,060371835201,"Block Group 1, Census Tract 1835.20, Los Angeles County, California",614,69
1500000US060371835202,060371835202,"Block Group 2, Census Tract 1835.20, Los Angeles County, California",564,76
1500000US060371836101,060371836101,"Block Group 1, Census Tract 1836.10, Los Angeles County, California",270,43
1500000US060371836102,060371836102,"Block Group 2, Census Tract 1836.10, Los Angeles County, California",787,47
1500000US060371836201,060371836201,"Block Group 1, Census Tract 1836.20, Los Angeles County, California",832,57
1500000US060371836202,060371836202,"Block Group 2, Census Tract 1836.20, Los Angeles County, California",194,43
1500000US060371837011,060371837011,"Block Group 1, Census Tract 1837.01, Los Angeles County, California",554,83
1500000US060371837012,060371837012,"Block Group 2, Census Tract 1837.01, Los Angeles County, California",378,88
1500000US060371837013,060371837013,"Block Group 3, Census Tract 1837.01, Los Angeles County, California",470,75
1500000US060371837021,060371837021,"Block Group 1, Census Tract 1837.02, Los Angeles County, California",574,73
1500000US060371837022,060371837022,"Block Group 2, Census Tract 1837.02, Los Angeles County, California",544,79
1500000US060371838101,060371838101,"Block Group 1, Census Tract 1838.10, Los Angeles County, California",599,73
1500000US060371838102,060371838102,"Block Group 2, Census Tract 1838.10, Los Angeles County, California",819,75
1500000US060371838201,060371838201,"Block Group 1, Census Tract 1838.20, Los Angeles County, California",511,79
1500000US060371838202,060371838202,"Block Group 2, Census Tract 1838.20, Los Angeles County, California",608,79
1500000US060371851001,060371851001,"Block Group 1, Census Tract 1851, Los Angeles County, California",551,96
1500000US060371851002,060371851002,"Block Group 2, Census Tract 1851, Los Angeles County, California",1396,150
1500000US060371851003,060371851003,"Block Group 3, Census Tract 1851, Los Angeles County, California",456,109
1500000US060371852021,060371852021,"Block Group 1, Census Tract 1852.02, Los Angeles County, California",472,69
1500000US060371852022,060371852022,"Block Group 2, Census Tract 1852.02, Los Angeles County, California",542,94
1500000US060371852023,060371852023,"Block Group 3, Census Tract 1852.02, Los Angeles County, California",431,89
1500000US060371852031,060371852031,"Block Group 1, Census Tract 1852.03, Los Angeles County, California",531,64
1500000US060371852032,060371852032,"Block Group 2, Census Tract 1852.03, Los Angeles County, California",275,67
1500000US060371852033,060371852033,"Block Group 3, Census Tract 1852.03, Los Angeles County, California",202,56
1500000US060371852041,060371852041,"Block Group 1, Census Tract 1852.04, Los Angeles County, California",484,43
1500000US060371852042,060371852042,"Block Group 2, Census Tract 1852.04, Los Angeles County, California",282,43
1500000US060371853101,060371853101,"Block Group 1, Census Tract 1853.10, Los Angeles County, California",508,52
1500000US060371853102,060371853102,"Block Group 2, Census Tract 1853.10, Los Angeles County, California",382,47
1500000US060371853201,060371853201,"Block Group 1, Census Tract 1853.20, Los Angeles County, California",497,64
1500000US060371853202,060371853202,"Block Group 2, Census Tract 1853.20, Los Angeles County, California",462,61
1500000US060371861001,060371861001,"Block Group 1, Census Tract 1861, Los Angeles County, California",584,70
1500000US060371861002,060371861002,"Block Group 2, Census Tract 1861, Los Angeles County, California",391,64
1500000US060371861003,060371861003,"Block Group 3, Census Tract 1861, Los Angeles County, California",624,91
1500000US060371861004,060371861004,"Block Group 4, Census Tract 1861, Los Angeles County, California",280,64
1500000US060371862011,060371862011,"Block Group 1, Census Tract 1862.01, Los Angeles County, California",1242,13
1500000US060371862021,060371862021,"Block Group 1, Census Tract 1862.02, Los Angeles County, California",287,56
1500000US060371862022,060371862022,"Block Group 2, Census Tract 1862.02, Los Angeles County, California",475,54
1500000US060371862031,060371862031,"Block Group 1, Census Tract 1862.03, Los Angeles County, California",786,87
1500000US060371862032,060371862032,"Block Group 2, Census Tract 1862.03, Los Angeles County, California",364,83
1500000US060371863011,060371863011,"Block Group 1, Census Tract 1863.01, Los Angeles County, California",348,46
1500000US060371863012,060371863012,"Block Group 2, Census Tract 1863.01, Los Angeles County, California",335,62
1500000US060371863013,060371863013,"Block Group 3, Census Tract 1863.01, Los Angeles County, California",291,58
1500000US060371863021,060371863021,"Block Group 1, Census Tract 1863.02, Los Angeles County, California",614,86
1500000US060371863022,060371863022,"Block Group 2, Census Tract 1863.02, Los Angeles County, California",728,123
1500000US060371863023,060371863023,"Block Group 3, Census Tract 1863.02, Los Angeles County, California",588,117
1500000US060371864011,060371864011,"Block Group 1, Census Tract 1864.01, Los Angeles County, California",705,50
1500000US060371864012,060371864012,"Block Group 2, Census Tract 1864.01, Los Angeles County, California",321,45
1500000US060371864031,060371864031,"Block Group 1, Census Tract 1864.03, Los Angeles County, California",389,47
1500000US060371864032,060371864032,"Block Group 2, Census Tract 1864.03, Los Angeles County, California",480,47
1500000US060371864041,060371864041,"Block Group 1, Census Tract 1864.04, Los Angeles County, California",514,46
1500000US060371864042,060371864042,"Block Group 2, Census Tract 1864.04, Los Angeles County, California",294,48
1500000US060371871011,060371871011,"Block Group 1, Census Tract 1871.01, Los Angeles County, California",505,92
1500000US060371871012,060371871012,"Block Group 2, Census Tract 1871.01, Los Angeles County, California",759,94
1500000US060371871021,060371871021,"Block Group 1, Census Tract 1871.02, Los Angeles County, California",416,88
1500000US060371871022,060371871022,"Block Group 2, Census Tract 1871.02, Los Angeles County, California",802,91
1500000US060371872001,060371872001,"Block Group 1, Census Tract 1872, Los Angeles County, California",519,53
1500000US060371872002,060371872002,"Block Group 2, Census Tract 1872, Los Angeles County, California",391,47
1500000US060371873001,060371873001,"Block Group 1, Census Tract 1873, Los Angeles County, California",798,89
1500000US060371873002,060371873002,"Block Group 2, Census Tract 1873, Los Angeles County, California",765,100
1500000US060371881001,060371881001,"Block Group 1, Census Tract 1881, Los Angeles County, California",940,116
1500000US060371881002,060371881002,"Block Group 2, Census Tract 1881, Los Angeles County, California",468,99
1500000US060371881003,060371881003,"Block Group 3, Census Tract 1881, Los Angeles County, California",424,98
1500000US060371882011,060371882011,"Block Group 1, Census Tract 1882.01, Los Angeles County, California",800,86
1500000US060371882012,060371882012,"Block Group 2, Census Tract 1882.01, Los Angeles County, California",601,92
1500000US060371882013,060371882013,"Block Group 3, Census Tract 1882.01, Los Angeles County, California",646,87
1500000US060371882021,060371882021,"Block Group 1, Census Tract 1882.02, Los Angeles County, California",511,82
1500000US060371882022,060371882022,"Block Group 2, Census Tract 1882.02, Los Angeles County, California",408,72
1500000US060371882023,060371882023,"Block Group 3, Census Tract 1882.02, Los Angeles County, California",364,74
1500000US060371883001,060371883001,"Block Group 1, Census Tract 1883, Los Angeles County, California",449,77
1500000US060371883002,060371883002,"Block Group 2, Census Tract 1883, Los Angeles County, California",521,91
1500000US060371883003,060371883003,"Block Group 3, Census Tract 1883, Los Angeles County, California",543,97
1500000US060371891011,060371891011,"Block Group 1, Census Tract 1891.01, Los Angeles County, California",644,94
1500000US060371891012,060371891012,"Block Group 2, Census Tract 1891.01, Los Angeles County, California",463,83
1500000US060371891013,060371891013,"Block Group 3, Census Tract 1891.01, Los Angeles County, California",414,85
1500000US060371891021,060371891021,"Block Group 1, Census Tract 1891.02, Los Angeles County, California",715,108
1500000US060371891022,060371891022,"Block Group 2, Census Tract 1891.02, Los Angeles County, California",632,100
1500000US060371891023,060371891023,"Block Group 3, Census Tract 1891.02, Los Angeles County, California",719,94
1500000US060371892011,060371892011,"Block Group 1, Census Tract 1892.01, Los Angeles County, California",1082,104
1500000US060371892012,060371892012,"Block Group 2, Census Tract 1892.01, Los Angeles County, California",1016,98
1500000US060371892021,060371892021,"Block Group 1, Census Tract 1892.02, Los Angeles County, California",360,72
1500000US060371892022,060371892022,"Block Group 2, Census Tract 1892.02, Los Angeles County, California",350,71
1500000US060371892023,060371892023,"Block Group 3, Census Tract 1892.02, Los Angeles County, California",605,81
1500000US060371893001,060371893001,"Block Group 1, Census Tract 1893, Los Angeles County, California",592,66
1500000US060371893002,060371893002,"Block Group 2, Census Tract 1893, Los Angeles County, California",499,81
1500000US060371893003,060371893003,"Block Group 3, Census Tract 1893, Los Angeles County, California",318,82
1500000US060371894001,060371894001,"Block Group 1, Census Tract 1894, Los Angeles County, California",770,92
1500000US060371894002,060371894002,"Block Group 2, Census Tract 1894, Los Angeles County, California",385,74
1500000US060371894003,060371894003,"Block Group 3, Census Tract 1894, Los Angeles County, California",868,103
1500000US060371895001,060371895001,"Block Group 1, Census Tract 1895, Los Angeles County, California",1377,209
1500000US060371895002,060371895002,"Block Group 2, Census Tract 1895, Los Angeles County, California",1604,202
1500000US060371896001,060371896001,"Block Group 1, Census Tract 1896, Los Angeles County, California",1116,134
1500000US060371896002,060371896002,"Block Group 2, Census Tract 1896, Los Angeles County, California",661,120
1500000US060371896003,060371896003,"Block Group 3, Census Tract 1896, Los Angeles County, California",480,92
1500000US060371897011,060371897011,"Block Group 1, Census Tract 1897.01, Los Angeles County, California",416,102
1500000US060371897012,060371897012,"Block Group 2, Census Tract 1897.01, Los Angeles County, California",508,105
1500000US060371897013,060371897013,"Block Group 3, Census Tract 1897.01, Los Angeles County, California",1716,131
1500000US060371897021,060371897021,"Block Group 1, Census Tract 1897.02, Los Angeles County, California",1574,63
1500000US060371898001,060371898001,"Block Group 1, Census Tract 1898, Los Angeles County, California",1030,171
1500000US060371898002,060371898002,"Block Group 2, Census Tract 1898, Los Angeles County, California",505,147
1500000US060371898003,060371898003,"Block Group 3, Census Tract 1898, Los Angeles County, California",1209,149
1500000US060371899021,060371899021,"Block Group 1, Census Tract 1899.02, Los Angeles County, California",1048,135
1500000US060371899022,060371899022,"Block Group 2, Census Tract 1899.02, Los Angeles County, California",1319,194
1500000US060371899023,060371899023,"Block Group 3, Census Tract 1899.02, Los Angeles County, California",911,174
1500000US060371899031,060371899031,"Block Group 1, Census Tract 1899.03, Los Angeles County, California",1625,34
1500000US060371899041,060371899041,"Block Group 1, Census Tract 1899.04, Los Angeles County, California",1668,52
1500000US060371899051,060371899051,"Block Group 1, Census Tract 1899.05, Los Angeles County, California",501,68
1500000US060371899052,060371899052,"Block Group 2, Census Tract 1899.05, Los Angeles County, California",1046,68
1500000US060371901001,060371901001,"Block Group 1, Census Tract 1901, Los Angeles County, California",898,182
1500000US060371901002,060371901002,"Block Group 2, Census Tract 1901, Los Angeles County, California",1190,200
1500000US060371901003,060371901003,"Block Group 3, Census Tract 1901, Los Angeles County, California",886,219
1500000US060371902011,060371902011,"Block Group 1, Census Tract 1902.01, Los Angeles County, California",1123,102
1500000US060371902012,060371902012,"Block Group 2, Census Tract 1902.01, Los Angeles County, California",464,112
1500000US060371902021,060371902021,"Block Group 1, Census Tract 1902.02, Los Angeles County, California",705,138
1500000US060371902022,060371902022,"Block Group 2, Census Tract 1902.02, Los Angeles County, California",1816,139
1500000US060371903011,060371903011,"Block Group 1, Census Tract 1903.01, Los Angeles County, California",1279,167
1500000US060371903012,060371903012,"Block Group 2, Census Tract 1903.01, Los Angeles County, California",1061,157
1500000US060371903013,060371903013,"Block Group 3, Census Tract 1903.01, Los Angeles County, California",690,119
1500000US060371904011,060371904011,"Block Group 1, Census Tract 1904.01, Los Angeles County, California",1303,76
1500000US060371904012,060371904012,"Block Group 2, Census Tract 1904.01, Los Angeles County, California",560,72
1500000US060371904021,060371904021,"Block Group 1, Census Tract 1904.02, Los Angeles County, California",1411,23
1500000US060371905101,060371905101,"Block Group 1, Census Tract 1905.10, Los Angeles County, California",1176,104
1500000US060371905102,060371905102,"Block Group 2, Census Tract 1905.10, Los Angeles County, California",654,106
1500000US060371905201,060371905201,"Block Group 1, Census Tract 1905.20, Los Angeles County, California",558,94
1500000US060371905202,060371905202,"Block Group 2, Census Tract 1905.20, Los Angeles County, California",1144,93
1500000US060371907001,060371907001,"Block Group 1, Census Tract 1907, Los Angeles County, California",978,174
1500000US060371907002,060371907002,"Block Group 2, Census Tract 1907, Los Angeles County, California",322,117
1500000US060371907003,060371907003,"Block Group 3, Census Tract 1907, Los Angeles County, California",916,126
1500000US060371908011,060371908011,"Block Group 1, Census Tract 1908.01, Los Angeles County, California",737,78
1500000US060371908012,060371908012,"Block Group 2, Census Tract 1908.01, Los Angeles County, California",727,89
1500000US060371908021,060371908021,"Block Group 1, Census Tract 1908.02, Los Angeles County, California",666,76
1500000US060371908022,060371908022,"Block Group 2, Census Tract 1908.02, Los Angeles County, California",351,75
1500000US060371908023,060371908023,"Block Group 3, Census Tract 1908.02, Los Angeles County, California",458,86
1500000US060371909011,060371909011,"Block Group 1, Census Tract 1909.01, Los Angeles County, California",276,80
1500000US060371909012,060371909012,"Block Group 2, Census Tract 1909.01, Los Angeles County, California",853,118
1500000US060371909013,060371909013,"Block Group 3, Census Tract 1909.01, Los Angeles County, California",464,102
1500000US060371909021,060371909021,"Block Group 1, Census Tract 1909.02, Los Angeles County, California",669,79
1500000US060371909022,060371909022,"Block Group 2, Census Tract 1909.02, Los Angeles County, California",683,83
1500000US060371909023,060371909023,"Block Group 3, Census Tract 1909.02, Los Angeles County, California",341,72
1500000US060371910001,060371910001,"Block Group 1, Census Tract 1910, Los Angeles County, California",786,186
1500000US060371910002,060371910002,"Block Group 2, Census Tract 1910, Los Angeles County, California",1200,179
1500000US060371910003,060371910003,"Block Group 3, Census Tract 1910, Los Angeles County, California",946,178
1500000US060371911101,060371911101,"Block Group 1, Census Tract 1911.10, Los Angeles County, California",858,64
1500000US060371911102,060371911102,"Block Group 2, Census Tract 1911.10, Los Angeles County, California",362,64
1500000US060371911201,060371911201,"Block Group 1, Census Tract 1911.20, Los Angeles County, California",924,101
1500000US060371911202,060371911202,"Block Group 2, Census Tract 1911.20, Los Angeles County, California",760,105
1500000US060371912011,060371912011,"Block Group 1, Census Tract 1912.01, Los Angeles County, California",869,115
1500000US060371912012,060371912012,"Block Group 2, Census Tract 1912.01, Los Angeles County, California",941,114
1500000US060371912031,060371912031,"Block Group 1, Census Tract 1912.03, Los Angeles County, California",821,101
1500000US060371912032,060371912032,"Block Group 2, Census Tract 1912.03, Los Angeles County, California",430,94
1500000US060371912041,060371912041,"Block Group 1, Census Tract 1912.04, Los Angeles County, California",886,23
1500000US060371913011,060371913011,"Block Group 1, Census Tract 1913.01, Los Angeles County, California",277,46
1500000US060371913012,060371913012,"Block Group 2, Census Tract 1913.01, Los Angeles County, California",707,58
1500000US060371913021,060371913021,"Block Group 1, Census Tract 1913.02, Los Angeles County, California",791,63
1500000US060371913022,060371913022,"Block Group 2, Census Tract 1913.02, Los Angeles County, California",208,47
1500000US060371914101,060371914101,"Block Group 1, Census Tract 1914.10, Los Angeles County, California",722,87
1500000US060371914102,060371914102,"Block Group 2, Census Tract 1914.10, Los Angeles County, California",1082,86
1500000US060371914201,060371914201,"Block Group 1, Census Tract 1914.20, Los Angeles County, California",794,98
1500000US060371914202,060371914202,"Block Group 2, Census Tract 1914.20, Los Angeles County, California",414,90
1500000US060371915001,060371915001,"Block Group 1, Census Tract 1915, Los Angeles County, California",358,70
1500000US060371915002,060371915002,"Block Group 2, Census Tract 1915, Los Angeles County, California",588,97
1500000US060371915003,060371915003,"Block Group 3, Census Tract 1915, Los Angeles County, California",880,117
1500000US060371916101,060371916101,"Block Group 1, Census Tract 1916.10, Los Angeles County, California",824,106
1500000US060371916102,060371916102,"Block Group 2, Census Tract 1916.10, Los Angeles County, California",716,110
1500000US060371916201,060371916201,"Block Group 1, Census Tract 1916.20, Los Angeles County, California",1247,34
1500000US060371917101,060371917101,"Block Group 1, Census Tract 1917.10, Los Angeles County, California",486,89
1500000US060371917102,060371917102,"Block Group 2, Census Tract 1917.10, Los Angeles County, California",831,91
1500000US060371917201,060371917201,"Block Group 1, Census Tract 1917.20, Los Angeles County, California",778,81
1500000US060371917202,060371917202,"Block Group 2, Census Tract 1917.20, Los Angeles County, California",565,71
1500000US060371918101,060371918101,"Block Group 1, Census Tract 1918.10, Los Angeles County, California",516,112
1500000US060371918102,060371918102,"Block Group 2, Census Tract 1918.10, Los Angeles County, California",475,94
1500000US060371918103,060371918103,"Block Group 3, Census Tract 1918.10, Los Angeles County, California",393,83
1500000US060371918201,060371918201,"Block Group 1, Census Tract 1918.20, Los Angeles County, California",532,71
1500000US060371918202,060371918202,"Block Group 2, Census Tract 1918.20, Los Angeles County, California",502,84
1500000US060371918203,060371918203,"Block Group 3, Census Tract 1918.20, Los Angeles County, California",393,74
1500000US060371919011,060371919011,"Block Group 1, Census Tract 1919.01, Los Angeles County, California",915,124
1500000US060371919012,060371919012,"Block Group 2, Census Tract 1919.01, Los Angeles County, California",995,120
1500000US060371919021,060371919021,"Block Group 1, Census Tract 1919.02, Los Angeles County, California",837,86
1500000US060371919022,060371919022,"Block Group 2, Census Tract 1919.02, Los Angeles County, California",764,79
1500000US060371920011,060371920011,"Block Group 1, Census Tract 1920.01, Los Angeles County, California",687,81
1500000US060371920012,060371920012,"Block Group 2, Census Tract 1920.01, Los Angeles County, California",717,94
1500000US060371920021,060371920021,"Block Group 1, Census Tract 1920.02, Los Angeles County, California",359,75
1500000US060371920022,060371920022,"Block Group 2, Census Tract 1920.02, Los Angeles County, California",451,76
1500000US060371920023,060371920023,"Block Group 3, Census Tract 1920.02, Los Angeles County, California",666,84
1500000US060371923001,060371923001,"Block Group 1, Census Tract 1923, Los Angeles County, California",267,56
1500000US060371923002,060371923002,"Block Group 2, Census Tract 1923, Los Angeles County, California",548,81
1500000US060371923003,060371923003,"Block Group 3, Census Tract 1923, Los Angeles County, California",904,88
1500000US060371924101,060371924101,"Block Group 1, Census Tract 1924.10, Los Angeles County, California",501,95
1500000US060371924102,060371924102,"Block Group 2, Census Tract 1924.10, Los Angeles County, California",509,102
1500000US060371924103,060371924103,"Block Group 3, Census Tract 1924.10, Los Angeles County, California",362,99
1500000US060371924104,060371924104,"Block Group 4, Census Tract 1924.10, Los Angeles County, California",506,99
1500000US060371924201,060371924201,"Block Group 1, Census Tract 1924.20, Los Angeles County, California",595,120
1500000US060371924202,060371924202,"Block Group 2, Census Tract 1924.20, Los Angeles County, California",900,108
1500000US060371925101,060371925101,"Block Group 1, Census Tract 1925.10, Los Angeles County, California",454,93
1500000US060371925102,060371925102,"Block Group 2, Census Tract 1925.10, Los Angeles County, California",827,94
1500000US060371925201,060371925201,"Block Group 1, Census Tract 1925.20, Los Angeles County, California",991,105
